danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0.39500724,0.732319116,-5.996606909,0.426846653,0.337502039,0.078109903,0.273298817,0.700321059,143.4655678
0.682581598,0.705449331,-4.250433007,0.264591841,0.249067723,0.072839305,0.232484894,0.965602803,104.828552
0.149374156,0.236267577,-5.023688238,0.135481427,0.15694676,0.140554042,0.152437923,0.719466088,91.47831738
0.96154963,0.283305839,-9.012140831,0.224533906,0.145229349,0.066136401,0.116304755,0.60917071,126.8055127
0.178441762,0.424017098,-7.539361944,0.244111078,0.133218231,0.097252712,0.191111171,0.460447629,112.3302936
0.199541993,0.27769793,-9.955194684,0.190476378,0.600623968,0.061682353,0.113828343,0.471134691,131.4891846
0.858982861,0.366743099,-10.47887578,0.282701439,0.143547429,0.24581666,0.252016833,0.00124268,106.567843
0.912582744,0.390960614,-10.86575226,0.130220619,0.580266234,0.02526749,0.080715135,0.996918876,101.5337027
0.212147408,0.603864561,-9.093933267,0.321033419,0.483021378,0.135045065,0.263946268,0.567626047,153.1876848
0.469800888,0.219890043,-7.375985922,0.049841149,0.329538598,0.292095656,0.103050921,0.586966593,103.3468776
0.733494905,0.804291866,-12.7795379,0.136513265,0.127906239,0.176496051,0.364217751,0.180444597,103.2905391
0.878365734,0.437536357,-8.115884256,0.43864924,0.172137373,0.141778232,0.135430924,0.431996442,129.2335008
0.379052695,0.706244112,-4.209937189,0.347853771,0.213827665,0.018047519,0.19890095,0.219084325,64.26774993
0.517019487,0.081442481,-5.195222327,0.301207167,0.398590258,0.043281052,0.066873916,0.218823729,134.6557972
0.741716411,0.469965394,-9.462960191,0.264125735,0.38106441,0.235051708,0.144871053,0.547540303,155.7694104
0.731135977,0.028219532,-11.49218227,0.32946115,0.032386687,0.033553859,0.188648011,0.240895958,137.3049766
0.78296013,0.675909992,-6.850424234,0.376736695,0.192353423,0.070153676,0.243228992,0.666599064,99.17818255
0.569933819,0.343710077,-13.79357063,0.174552019,0.188410189,0.141505105,0.417748775,0.376636033,105.5341766
0.104615097,0.949252814,-5.22461471,0.108912141,0.191554439,0.065013494,0.04740444,0.376696441,121.2868635
0.903973291,0.324124215,-8.533968645,0.111256286,0.4887805,0.056390223,0.355640853,0.702205577,127.3031718
0.865572539,0.563805898,-3.421749199,0.307669674,0.239216111,0.186982683,0.200011907,0.670722583,152.2793698
0.798097436,0.257387576,-12.31741371,0.053644235,0.083007151,0.098363276,0.053515735,0.403675188,151.3780197
0.099862477,0.620112629,-5.704634437,0.267507111,0.421999907,0.052638996,0.35265344,0.930086492,115.6951622
0.204397367,0.46704235,-8.251272092,0.355144996,0.264223282,0.054910686,0.229647061,0.328250254,109.3740725
0.743600365,0.370628262,-8.827626329,0.108410538,0.53754788,0.016259933,0.154754551,0.718370185,104.3676012
0.023140095,0.203689349,-11.42460866,0.090880724,0.332132648,0.013347439,0.382603877,0.793688823,132.8894936
0.979224634,0.111521344,-6.510630233,0.257296071,0.271057424,0.262490052,0.029907989,0.218265326,141.5980707
0.37714468,0.119879134,-6.309656538,0.059914717,0.140597245,0.197701105,0.311784336,0.474201417,121.3655165
0.719312534,0.999040018,-3.537180495,0.203710074,0.496429372,0.045281985,0.056326376,0.020963715,119.9756405
0.887571088,0.412310727,-5.479874343,0.247194682,0.356970389,0.047963124,0.17487376,0.330094754,162.2613063
0.394629888,0.001929708,-9.484738322,0.171724391,0.2166445,0.003991738,0.207435183,0.269976548,133.5998468
0.319132489,0.952928791,-10.50965646,0.268566781,0.306220085,0.097569876,0.146458132,0.771482399,78.94198292
0.608741129,0.019979924,-11.42122858,0.344602187,0.030106097,0.164651232,0.071733032,0.220725013,119.314516
0.580989374,0.418586126,-4.316939136,0.085577478,0.216644044,0.127487166,0.122413648,0.025435616,124.0293808
0.409139978,0.717477586,-9.945435711,0.283256509,0.392180651,0.170342773,0.226182452,0.023653161,114.6112218
0.601774756,0.914599244,-4.299425328,0.132567973,0.302926184,0.011155205,0.310545765,0.763714214,145.2351
0.93538137,0.712886291,-6.687319898,0.225390495,0.29892619,0.007946279,0.077941787,0.143370932,113.4044329
0.467640257,0.463625755,-7.175242796,0.084949385,0.342260941,0.005032026,0.078673349,0.644039773,100.3065821
0.196742181,0.974442039,-8.767170781,0.197466423,0.412372632,0.019807811,0.178819908,0.201561622,105.7964592
0.377205983,0.039319383,-6.348317717,0.128399608,0.332029225,0.069469088,0.085101459,0.221622541,133.4899805
0.394106983,0.986892203,-8.038676907,0.221879439,0.31382765,0.007638596,0.085650177,0.806435689,92.90213052
0.131108693,0.849391552,-8.923033229,0.157654215,0.251885147,0.024557087,0.047012396,0.68203858,110.1407464
0.162871501,0.928930017,-6.259988033,0.197008734,0.184736876,0.036153183,0.291426673,0.654519835,136.9438975
0.684562073,0.254772424,-8.359930273,0.293813418,0.504126457,0.088098927,0.37770059,0.928675009,92.79297292
0.339477754,0.142458072,-9.995836947,0.346011532,0.219171514,0.11943914,0.143458085,0.870207466,99.25458797
0.954898392,0.663315279,-6.500433061,0.278030868,0.149861917,0.02115288,0.291347708,0.846826274,86.09809436
0.243596745,0.515859438,-8.159964139,0.180256289,0.178398818,0.11713176,0.100150975,0.136128642,102.0889402
0.098924505,0.523167961,-6.777724971,0.162030353,0.146230607,0.442260983,0.276086785,0.165977333,109.5509247
0.753504563,0.924619178,-9.134649646,0.036986289,0.28266525,0.012701973,0.210697256,0.982088323,115.2547721
0.881036052,0.620080907,-11.02280326,0.130978654,0.136071232,0.067473441,0.142536922,0.576526371,101.6654315
0.278113357,0.311063835,-3.662315094,0.331484668,0.246027557,0.003998221,0.080317181,0.54939782,112.3558997
0.202088102,0.400066556,-4.133471473,0.369483865,0.537861413,0.137840705,0.149970561,0.505694181,139.5934851
0.185766135,0.133495835,-5.790537597,0.287476577,0.327119474,0.226334345,0.060127447,0.735795953,126.6784766
0.522012301,0.19231404,-8.969526713,0.053445895,0.265147475,0.080762957,0.053958189,0.594654158,162.6882523
0.468416641,0.14335007,-8.750794933,0.067907325,0.071331703,0.098294775,0.15389481,0.149890902,106.5398001
0.25943984,0.810291341,-4.544181385,0.11761446,0.300262791,0.255923773,0.253423623,0.102455984,111.016123
0.045173117,0.704873468,-8.884575094,0.521837478,0.017548397,0.182864991,0.208309467,0.302827617,123.0834602
0.48149134,0.530345018,-9.581390091,0.0456597,0.421774148,0.106783624,0.149675514,0.870048106,109.7105542
0.959332348,0.374367834,-3.319413311,0.273688242,0.054186102,0.028306445,0.235428729,0.402226987,119.4682262
0.652519201,0.66849429,-8.119194204,0.166106796,0.057833151,0.014187804,0.351703684,0.872277195,81.64636181
0.495506557,0.812905348,-3.578936679,0.178139577,0.320638813,0.040688359,0.191402095,0.572772969,112.5860881
0.110692074,0.881233216,-11.49597978,0.229535968,0.264880603,0.246134866,0.134907429,0.929517607,137.554497
0.252436291,0.547016228,-6.704537793,0.064143567,0.442855472,0.009720685,0.238937863,0.884438323,158.0734615
0.29477395,0.819885122,-2.822293502,0.100578972,0.432988461,0.191242692,0.089648551,0.375966387,148.9757805
0.764803553,0.511305953,-7.925623138,0.218969823,0.151672092,0.248093474,0.358551064,0.551151404,122.5175873
0.876710797,0.474530089,-8.660011231,0.172828413,0.258364469,0.101345437,0.07193551,0.709717589,129.6237527
0.901641854,0.865431856,-10.91937979,0.294501363,0.222871179,0.191134244,0.056046897,0.045654926,126.6100065
0.984568608,0.386373936,-5.294142364,0.138178252,0.521410145,0.031727439,0.17879266,0.159903139,108.9140555
0.982366683,0.395912679,-9.925320207,0.475964409,0.324293078,0.142808086,0.17019348,0.7300464,100.8168824
0.952999133,0.304911345,-8.237021398,0.166627378,0.210819382,0.120031509,0.162841772,0.914540565,124.9656053
0.071822141,0.518701728,-11.0862557,0.263259463,0.232538026,0.007511807,0.213330598,0.303647922,117.7975981
0.137793536,0.544850034,-4.1077635,0.080029348,0.036603862,0.08767179,0.227553786,0.394014954,136.7857783
0.304466526,0.660461145,-5.112786723,0.112967227,0.556921539,0.086766678,0.113637576,0.874424528,72.38862679
0.552898254,0.43050231,-8.078961873,0.285201541,0.628503532,0.140759617,0.134321902,0.266184036,116.5293107
0.096977889,0.217837292,-10.88537234,0.167163783,0.61096755,0.073569203,0.092145887,0.926081886,144.1844558
0.845796958,0.866842062,-4.160232377,0.201457891,0.107537445,0.001117182,0.098308334,0.141106103,131.5278789
0.616756179,0.346000867,-8.914829318,0.596684592,0.377718541,0.002729759,0.201741082,0.252091165,100.3396939
0.542364402,0.92294342,-10.7630121,0.209209711,0.415899966,0.059756209,0.351506648,0.035438646,93.81927185
0.165311323,0.207353333,-12.40529503,0.149311268,0.427302037,0.223682625,0.3557826,0.093497,119.0771362
0.253255474,0.560057476,-9.61491283,0.344827491,0.189906514,0.049006063,0.357834228,0.255099792,135.7036812
0.160312025,0.536615094,-11.63659531,0.231855174,0.296976142,0.031283834,0.060744081,0.655144871,130.3258352
0.851933158,0.828647848,-9.557052091,0.278449207,0.267574435,0.285019942,0.138284703,0.200868042,122.3092853
0.58422786,0.138851387,-6.138978166,0.142917367,0.408354218,0.076342881,0.081222579,0.93930743,132.8410326
0.735129428,0.909937173,-8.93850041,0.131204905,0.438057478,0.071705585,0.083434136,0.348665252,125.1492037
0.296032863,0.531428172,-7.110766545,0.058154052,0.170396802,0.145991826,0.129091351,0.518661502,131.9869624
0.371252637,0.586109384,-9.808336649,0.114464174,0.122063257,0.086219667,0.099878244,0.664958029,138.7482642
0.404854964,0.510166293,-7.837077334,0.230018307,0.368619486,0.06094865,0.275173714,0.13635073,111.1025689
0.760014972,0.036024907,-3.197747945,0.340041839,0.033341648,0.40072995,0.163608028,0.687704516,102.2837154
0.772352988,0.497090662,-8.871215195,0.374391891,0.474571987,0.056077864,0.165108653,0.120566105,134.5781175
0.206813528,0.263549663,-7.038926406,0.01368693,0.414080239,0.269235583,0.518705806,0.826282021,109.7848625
0.941538857,0.34268818,-11.91381807,0.041465977,0.521843179,0.15253774,0.168449232,0.488077386,81.0714103
0.120655337,0.649101599,-4.199734694,0.039332015,0.255423201,0.035454283,0.289243281,0.089395077,148.5477692
0.896122082,0.497697129,-9.193016572,0.297253921,0.246248788,0.004352089,0.214303411,0.707636196,125.0809473
0.100395646,0.093218213,-5.373665875,0.244530604,0.237355519,0.005442982,0.181843856,0.07657906,124.188474
0.264539811,0.073041275,-8.307950739,0.172406598,0.275254402,0.188119996,0.238105651,0.974537656,116.3020234
0.846478536,0.185657696,-6.471051587,0.120320315,0.180028644,0.193261133,0.076621028,0.453620936,136.7440927
0.179492072,0.190885147,-6.322468932,0.179523061,0.234068541,0.083556909,0.134865704,0.38291526,94.33561474
0.413567931,0.608300757,-9.131100849,0.129644005,0.515266293,0.056085271,0.329543836,0.314577986,120.0709677
0.4498593,0.177814464,-5.270233911,0.059467552,0.598391178,0.101248641,0.490769912,0.44991715,125.6455524
0.245258973,0.881719423,-9.89746216,0.485888981,0.112276269,0.327662509,0.034281306,0.781163905,131.0200829
0.710245201,0.209760661,-6.05516445,0.175035313,0.101798381,0.187540265,0.150389461,0.520155647,85.82985032
0.851334649,0.091131445,-8.975513235,0.081604923,0.682205297,0.023041486,0.11726196,0.643315876,131.87699
0.87457514,0.875746016,-7.126105128,0.139962148,0.200572916,0.0904784,0.036020796,0.057391131,111.6266484
0.339322146,0.295327576,-9.154982506,0.271378549,0.053085673,0.215056378,0.114130171,0.851679239,106.9690258
0.530850394,0.42542263,-7.875060063,0.264320939,0.363946375,0.125497191,0.018081463,0.528403304,88.76927019
0.248406404,0.959026384,-10.68673425,0.090373965,0.19836503,0.105894474,0.377741946,0.523893688,164.6516391
0.244796502,0.944369219,-7.381107538,0.128567844,0.095521126,0.010723005,0.076511551,0.252350898,117.4370129
0.161254063,0.714916889,-7.889530413,0.391913071,0.283986476,0.007577772,0.086161957,0.07727962,124.9132832
0.940019011,0.068938952,-9.350383885,0.205726525,0.223308916,0.105945586,0.165694836,0.336064756,98.96351513
0.887988829,0.593340125,-8.137569916,0.246521983,0.30658351,0.077820856,0.078890032,0.818493789,89.4122968
0.777358713,0.989077935,-7.66498881,0.115756856,0.115429058,0.106423356,0.135867949,0.547036649,136.2925658
0.517661521,0.946916228,-9.540892633,0.046212349,0.535765984,0.04651698,0.141730555,0.263616599,93.00049194
0.490607916,0.106002493,-8.321896439,0.160446918,0.386564659,0.039008973,0.049750532,0.59309312,146.0716714
0.529745666,0.395967303,-10.51387985,0.21067838,0.26600465,0.105587654,0.247368897,0.351298062,156.0106174
0.536568014,0.315536746,-2.135667403,0.245750797,0.324119087,0.057923403,0.100085244,0.223691994,104.490924
0.434563085,0.129728107,-5.352203349,0.151036726,0.295821501,0.062996602,0.240472619,0.739887885,110.7756756
0.131754833,0.694798311,-7.317264736,0.020300788,0.323483685,0.038578681,0.123533328,0.167250794,69.13679981
0.125663853,0.273848364,-5.069717681,0.217714538,0.242243974,0.221125594,0.047356594,0.584875608,85.1396174
0.952249716,0.344865803,-12.94813119,0.257880189,0.338090542,0.023097525,0.027075106,0.733676922,132.6377848
0.48203076,0.090358877,-14.39419934,0.06810989,0.342699325,0.126208968,0.177137041,0.061642276,145.0903078
0.953205525,0.497967559,-8.998227654,0.196432943,0.073438309,0.143160098,0.380710234,0.695721664,104.3644788
0.163576878,0.158167864,-11.44641036,0.482299948,0.311600699,0.061667993,0.083189656,0.011452438,107.3902568
0.554416552,0.432090424,-8.591513811,0.390199148,0.350147884,0.026204642,0.055650762,0.811809787,88.37632252
0.207717253,0.143342222,-7.485858399,0.427501118,0.266555519,0.041186418,0.294862307,0.278109001,97.39619051
0.253184606,0.95384989,-5.698963754,0.238341794,0.211643766,0.063497676,0.383685248,0.153671153,146.5728457
0.030054579,0.144982533,-10.84565996,0.194953971,0.463237743,0.013721693,0.221808738,0.130357557,126.2007169
0.118953311,0.521887154,-7.000923285,0.552922081,0.0308211,0.126937653,0.06139662,0.43570346,84.09733443
0.916848408,0.196979825,-7.964025767,0.38294992,0.248103322,0.021749797,0.070852058,0.288140419,131.3298264
0.321532991,0.076361803,-7.131226725,0.183736816,0.428972842,0.371140281,0.409915021,0.468785725,167.4236884
0.608129212,0.202308619,-9.299429877,0.125962348,0.305956239,0.017394077,0.412067895,0.845556042,112.1196048
0.465014132,0.054774107,-4.54216215,0.056216739,0.074303843,0.231521932,0.261436718,0.104971623,106.6732086
0.400451245,0.139397383,-8.258771621,0.249525963,0.216893264,0.140210849,0.015715199,0.26053022,131.632188
0.531886091,0.493484158,-3.564544441,0.165546296,0.207212299,0.026019895,0.313789333,0.113314678,140.1285597
0.187238945,0.651815521,-9.975971634,0.215859403,0.311122026,0.001003025,0.262795675,0.637086584,136.4319552
0.988603899,0.087339815,-6.14293165,0.36585816,0.166490741,0.028847631,0.073865763,0.623062175,113.6579888
0.818307869,0.441018624,-8.149171201,0.094473123,0.246872813,0.090612282,0.169492401,0.848489739,111.58966
0.741614633,0.581247023,-8.819356042,0.156178071,0.258465612,0.046314871,0.256314278,0.72952652,85.51438958
0.468759297,0.234225676,-6.419211649,0.025971944,0.214400547,0.027915577,0.251690505,0.69945654,95.40459783
0.152877122,0.372078412,-8.747933698,0.224925014,0.237380217,0.073529186,0.198179721,0.1605138,127.2141955
0.920665858,0.07183487,-14.65491334,0.208369433,0.037165137,0.10599401,0.299492203,0.81918004,109.3087987
0.341387067,0.22013108,-15.65717031,0.221352431,0.035069437,0.023034885,0.021401938,0.007307946,124.9283976
0.05010669,0.466752926,-4.818944599,0.425046627,0.168831209,0.072068482,0.332135847,0.71493282,115.2275703
0.342403677,0.990442179,-4.924353855,0.117671415,0.27718871,0.11721126,0.230073601,0.814569061,121.2354589
0.79445703,0.996265063,-3.281647634,0.305597037,0.67630802,0.081369555,0.101243376,0.226595213,120.3878038
0.622708745,0.979621681,-8.043820621,0.104680784,0.367853578,0.060097634,0.205833797,0.311790775,134.9222591
0.750838585,0.423086386,-11.231587,0.244255132,0.422782279,0.318250088,0.324377082,0.24210003,136.9739127
0.793635384,0.080680378,-9.048959607,0.033717177,0.090246749,0.153097434,0.163758041,0.819527807,119.6566613
0.211954611,0.323573437,-7.971438712,0.36076426,0.279263779,0.060789227,0.214552166,0.420872642,115.9145667
0.923783316,0.237714375,-10.51759556,0.574912791,0.268684968,0.031508511,0.068835788,0.363462974,119.2823614
0.437989603,0.014126575,-3.878563193,0.129048303,0.214604629,0.024145912,0.341834075,0.502261605,104.319585
0.639013649,0.09523361,-2.401242801,0.146526501,0.171001239,0.079875841,0.298200996,0.730535562,141.725228
0.002308773,0.453191935,-6.804298248,0.064528871,0.291913077,0.261739376,0.358732897,0.660486748,108.7585896
0.993368498,0.339662464,-8.027159367,0.289207389,0.429117782,0.008197765,0.338878278,0.707751632,116.8028581
0.280896386,0.180353722,-11.23741745,0.236103584,0.094035927,0.084870311,0.125963572,0.947452108,123.5242593
0.062063107,0.716099971,-4.13391526,0.171552818,0.489985019,0.046024711,0.347226987,0.255133282,126.2005361
0.458262042,0.357115596,-7.809232973,0.315918386,0.325598586,0.05036192,0.258738118,0.206895682,125.37822
0.129030057,0.851867856,-8.722910996,0.215246424,0.200273915,0.021318272,0.44696283,0.649866593,117.2667278
0.15232671,0.24097716,-6.797064778,0.288336875,0.127564462,0.126449506,0.198746886,0.146055669,152.8964123
0.632282813,0.53839349,-9.464278822,0.172711036,0.332519204,0.053240994,0.133950891,0.643463873,121.5055633
0.392927392,0.184139217,-7.632812067,0.483634583,0.092147498,0.122278833,0.349256029,0.956018995,114.9744485
0.92185245,0.495300616,-11.60616713,0.056785443,0.311933273,0.126990903,0.275433849,0.458453566,155.9510959
0.319156495,0.152466509,-5.282282027,0.198692696,0.362984074,0.011956669,0.042003087,0.214707148,104.4454646
0.726180128,0.161578624,-8.261027603,0.279211237,0.021964769,0.06320581,0.254228857,0.994874745,155.8970426
0.46109943,0.612223377,-5.102997848,0.347053657,0.320816214,0.166564437,0.174800875,0.382927174,80.09203287
0.659951301,0.263786042,-8.502840445,0.138801974,0.055346472,0.08658932,0.262804998,0.1138707,111.9656521
0.599695357,0.172367227,-8.340499272,0.240004659,0.012551373,0.009838182,0.292199251,0.416118063,86.60561735
0.472783973,0.92976825,-11.03079357,0.114449182,0.221550922,0.047979804,0.0720737,0.087660738,92.75751794
0.950061095,0.043003251,-6.100607567,0.328408952,0.291499843,0.067463248,0.4042888,0.083198066,129.0570544
0.342713643,0.565148113,-10.18959989,0.150121323,0.250521533,0.001319164,0.193215635,0.047515518,125.7104444
0.177235501,0.548263842,-9.216055933,0.224426865,0.337115892,0.23760974,0.204937352,0.454213302,107.8335789
0.678094061,0.250608874,-7.997382035,0.144518566,0.488015122,0.018079233,0.085726513,0.45900691,152.674047
0.846007561,0.452771745,-7.696939541,0.155260967,0.493261848,0.062041848,0.178498228,0.733423957,142.6872325
0.04025374,0.087737783,-12.26524235,0.263739936,0.189355224,0.095994777,0.410998161,0.544154724,118.9683105
0.449632688,0.721270146,-8.577014664,0.447014878,0.170877549,0.035787563,0.181759511,0.86016135,83.828298
0.89248769,0.221697148,-6.011924453,0.327303037,0.176513992,0.020576327,0.495851958,0.872895555,139.1772183
0.749618619,0.19338536,-8.945845086,0.195773497,0.122999859,0.163963554,0.16118533,0.170920194,110.3462825
0.991807716,0.314878478,-8.561829386,0.190021469,0.267448058,0.049723683,0.058005384,0.041269046,125.8443565
0.531413812,0.90236992,-7.593984873,0.077294506,0.517117697,0.023459807,0.230176864,0.706328925,135.954085
0.659995719,0.796466648,-8.314901081,0.05679518,0.486559679,0.162428289,0.215488341,0.009981904,111.9750336
0.302480281,0.946892291,-10.57628876,0.131726912,0.216697571,0.187981315,0.071006444,0.39387592,145.5755587
0.9475356,0.651962346,-8.090865309,0.331094726,0.139988038,0.14622714,0.037011116,0.054002159,112.4098791
0.366335489,0.662921511,-5.514817075,0.099566352,0.221958966,0.075165251,0.063529742,0.458875693,130.7761612
0.738510713,0.480030999,-10.62793987,0.160627161,0.303739837,0.097283211,0.211437875,0.449680981,135.1033155
0.403140204,0.905186323,-8.936204724,0.23443754,0.324224325,0.044587012,0.145715237,0.845748818,138.2462334
0.56181893,0.510877149,-11.45407831,0.28105676,0.294749656,0.057252906,0.199414821,0.645599038,154.8842243
0.719782535,0.355060071,-5.646545124,0.287937532,0.248152068,0.010151246,0.069588212,0.402506109,103.5563671
0.508934152,0.64037501,-8.230895517,0.131570867,0.274237906,0.216909969,0.257693105,0.509351332,97.3433339
0.907086327,0.546139493,-10.12549908,0.206241617,0.648359329,0.047704153,0.036194662,0.54913112,113.5720937
0.419300988,0.124019815,-7.769336,0.125047587,0.660998445,0.037431121,0.120636869,0.226157202,180.8726109
0.647071798,0.392725414,-11.00900054,0.16351449,0.227085206,0.014173618,0.235258293,0.775398088,147.0114969
0.342362433,0.313325411,-10.58373883,0.122840024,0.219666658,0.037022083,0.299036748,0.467202951,108.9978681
0.408156668,0.846833775,-11.65033382,0.219492998,0.195844269,0.080336754,0.038453753,0.637844168,113.0458944
0.440050108,0.378842557,-10.66694809,0.241653072,0.557595148,0.210365336,0.147388495,0.031847699,119.6976461
0.125807018,0.821555233,-4.60665604,0.251673933,0.432236635,0.153810078,0.104286509,0.110879626,125.4599003
0.091723679,0.442389594,-9.832795828,0.0912233,0.08976186,0.093019891,0.100385456,0.589552365,132.823443
0.667489923,0.753500563,-6.834437193,0.178714322,0.405048932,0.149352472,0.088176775,0.744234759,133.6577995
0.655517738,0.135281929,-10.09075355,0.124505317,0.50935483,0.025125705,0.250786743,0.320798694,143.9338036
0.662909714,0.92465022,-6.101165636,0.090422344,0.485197711,0.147242374,0.158261027,0.945728677,160.0572882
0.019766445,0.480559891,-10.565205,0.094984272,0.136770697,0.051227034,0.154340053,0.849303334,117.3291659
0.326546843,0.259798246,-7.901930181,0.239464488,0.334192261,0.045206585,0.23574478,0.524489907,115.7256409
0.197809847,0.241489606,-7.867871725,0.349223324,0.189695533,0.022255595,0.300296872,0.639899993,112.7146585
0.778151423,0.265077289,-2.180486659,0.089562426,0.200530182,0.123689516,0.150509689,0.593166972,114.4632636
0.860630401,0.366724173,-6.42393678,0.130197237,0.184062344,0.059939212,0.199611693,0.305658822,127.3786157
0.246680377,0.717519533,-9.482260036,0.375775848,0.055933439,0.183682765,0.220897307,0.062617703,132.7117947
0.667849159,0.949603043,-6.287377591,0.058138101,0.281074158,0.19098246,0.237095363,0.804569205,154.5236279
0.129362803,0.66903743,-2.654563824,0.109195137,0.265769528,0.033813212,0.228523362,0.46055734,105.8203015
0.275152526,0.547166271,-12.07409023,0.202619573,0.28930974,0.029018514,0.151609485,0.841856212,127.17239
0.138654496,0.448597808,-10.10620511,0.199650852,0.385667891,0.00596221,0.177429206,0.374536409,103.1867447
0.283520767,0.828194467,-8.592243898,0.525188267,0.48309239,0.021772363,0.013629157,0.014284301,128.0974521
0.674736547,0.849657202,-9.042720568,0.155940143,0.048946843,0.079860198,0.087112151,0.126916749,173.4518688
0.91032691,0.293037674,-8.831891746,0.165555709,0.113118257,0.001640834,0.078592306,0.157230869,117.2640538
0.202522408,0.953420249,-11.26058066,0.209898071,0.140314089,0.01749114,0.233151637,0.730975505,169.0496057
0.542079035,0.395115363,-4.490109866,0.204188122,0.53367427,0.002260697,0.19075998,0.032069084,103.2609606
0.701391101,0.800078069,-11.5565215,0.030130806,0.395933855,0.402130185,0.391827241,0.819323341,110.7942686
0.952922468,0.966819878,-8.500532024,0.172284762,0.307554188,0.082912282,0.218347977,0.690676721,113.1475342
0.610060483,0.703658101,-5.385423521,0.182548581,0.267278356,0.034292886,0.215289625,0.323339368,123.4971441
0.255106931,0.161550726,-8.075462143,0.388707693,0.0510206,0.06670249,0.141751113,0.521968955,116.9175504
0.625478157,0.586136955,-10.44848542,0.112482591,0.384823345,0.005993193,0.144772476,0.932172288,135.2793387
0.320491162,0.118777123,-11.37168914,0.13094365,0.265701247,0.056598987,0.074599334,0.06974265,65.04599429
0.976128391,0.78914204,-8.57499799,0.344219853,0.100280133,0.067155666,0.054426077,0.363350921,100.4029526
0.399676135,0.281315174,-9.892573915,0.059812219,0.194199457,0.380945121,0.185692124,0.391002044,157.8894199
0.685427721,0.695214823,-7.486922271,0.186608496,0.099533285,0.109410515,0.34496875,0.963166424,91.84776784
0.023227582,0.910089674,-11.50362787,0.078974437,0.374658624,0.158490483,0.250305665,0.975227229,112.8674779
0.400061446,0.181009851,-5.967410658,0.266072363,0.211134549,0.01812917,0.249693685,0.841356088,132.2499802
0.875107613,0.392857839,-7.711126192,0.075646688,0.315323562,0.279480778,0.422835092,0.381996649,119.090368
0.610227444,0.647118788,-7.525409014,0.197595711,0.42224203,0.074197075,0.191255692,0.889398751,103.0026841
0.443942886,0.419658593,-4.397308054,0.048751342,0.124464007,0.013533056,0.129468384,0.484065407,128.9021601
0.935937499,0.174818942,-9.094488746,0.049360421,0.060333411,0.026007228,0.296377881,0.64405703,136.7168022
0.853984376,0.029071614,-9.814541737,0.379749697,0.060687343,0.056001306,0.119914297,0.927900446,108.0606787
0.322215674,0.406598144,-9.369409071,0.091105431,0.319465491,0.09657622,0.074490776,0.24807688,128.1479757
0.544548402,0.649209027,-8.481316424,0.198677715,0.506417843,0.150086894,0.1882201,0.860779665,137.2157046
0.489824256,0.573984208,-8.227412237,0.208660828,0.336918391,0.309429861,0.098634674,0.399245975,141.6092554
0.6322025,0.15624124,-10.07674434,0.232384074,0.167955014,0.064532236,0.299133554,0.871237027,127.4013536
0.334111267,0.450693444,-13.05771313,0.150435294,0.278489729,0.224971665,0.043111139,0.548420564,154.189389
0.244205001,0.369471046,-9.402322502,0.154756104,0.054240064,0.250483557,0.287617365,0.247305838,120.9464864
0.912671835,0.274202402,-7.100435834,0.367773618,0.179950448,0.249001391,0.283097406,0.765523261,100.3394316
0.923874499,0.729271244,-7.659354234,0.417926059,0.534460793,0.019777204,0.227400429,0.115151198,115.6303466
0.843322886,0.30965203,-5.001113825,0.185475863,0.215500656,0.001492886,0.327900369,0.14336804,144.2412615
0.978204431,0.540141952,-3.11128364,0.106233422,0.327493676,0.363517303,0.22522667,0.148166496,102.1312675
0.744991526,0.923223535,-6.101665571,0.211282383,0.658916832,0.100494378,0.068233691,0.840334646,75.16166497
0.764667229,0.539275982,-4.543698394,0.062021615,0.125829915,0.162103046,0.357700639,0.871251992,129.1948146
0.762590092,0.61702291,-6.083064269,0.190668597,0.42548927,0.196309386,0.160410641,0.572605819,111.1222675
0.480607631,0.073245986,-3.72525186,0.38146306,0.228367133,0.095904296,0.408857744,0.279374211,164.9623219
0.456452195,0.178134144,-3.372865914,0.142692896,0.172117325,0.146617558,0.232642001,0.394208701,125.3296157
0.240226276,0.100951199,-5.622087073,0.491420246,0.122340193,0.084609107,0.410256557,0.183603656,144.7434434
0.644819194,0.764812948,-6.234049634,0.21008172,0.359624649,0.095319917,0.224090784,0.003814492,110.1898195
0.289320136,0.835921081,-8.51308043,0.297192103,0.06238135,0.023162805,0.129620496,0.839635628,131.8782577
0.25780841,0.186455293,-8.103343202,0.268460754,0.070095379,0.09829687,0.081854263,0.19463074,127.4304127
0.585961374,0.219271751,-8.844593328,0.192221692,0.12550101,0.140821913,0.063722295,0.079094052,147.5889022
0.409982388,0.323207289,-6.446870973,0.049479991,0.372055348,0.022837525,0.412575915,0.131806729,123.8270019
0.218856609,0.591077617,-9.800870093,0.159460632,0.187205427,0.097683091,0.274471648,0.926061233,109.5271455
0.816056017,0.621796194,-8.477765524,0.225798245,0.146576199,0.10860603,0.137713857,0.36322908,140.7724568
0.860569919,0.686753959,-13.88792471,0.405721084,0.450984444,0.048993735,0.10754513,0.648087859,105.7158783
0.16769952,0.905192756,-3.692275263,0.123959315,0.062205986,0.077438909,0.505298489,0.031286313,103.6531464
